Mean_Acc5_Mean_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Mean_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Mean_Acc5_Std_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Mean_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0,Std_Acc5_Std_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0
-50.924113,6.195137,0.555154,1.579398,0.246449,0.094652,-0.016774,0.087844,-0.302765,0.061379,-0.157474,-0.026565,0.044448,1.902441,1.253402,0.839446,0.736527,0.652016,0.52244,0.57215,0.551016,0.452441,0.486527,0.453264,0.418873,0.446122,1.662593,0.990348,0.615787,0.925305,0.646259,0.413499,0.437812,0.477005,0.308665,0.446879,0.324472,0.254793,0.302955,0.605306,0.421369,0.271922,0.241647,0.25006,0.163514,0.179485,0.163294,0.137456,0.147111,0.124697,0.113851,0.11
-51.563522,5.705922,-0.775772,1.920569,0.132699,0.436706,0.246996,0.259986,-0.1809,0.041159,0.089381,-0.085254,0.139547,2.738384,1.134116,0.981272,0.840425,0.659917,0.641064,0.524023,0.516348,0.53101,0.515533,0.454809,0.45069,0.428393,1.55961,0.95645,0.564006,0.755146,0.583824,0.405711,0.358819,0.2923,0.316381,0.266856,0.23381,0.314643,0.25215,0.880883,0.371944,0.314442,0.260821,0.194521,0.187849,0.151583,0.142813,0.138162,0.151618,0.114777,0.120284,0.093315
-54.352883,4.499932,-0.004487,1.011571,0.893081,0.348921,0.127079,0.137206,0.071852,0.248165,0.121283,0.082472,0.140069,3.938429,1.402901,1.348647,0.898133,0.758563,0.682712,0.584036,0.617655,0.619554,0.588749,0.536813,0.531363,0.512829,3.090375,0.935957,0.890223,0.658777,0.52833,0.523993,0.499363,0.425751,0.495122,0.376868,0.324929,0.327563,0.357812,1.115922,0.379516,0.414829,0.258064,0.179899,0.193746,0.151947,0.154272,0.175165,0.183511,0.144746,0.153689,0.147851
-56.535353,4.517761,0.599294,1.222811,0.264069,0.313682,-0.019241,-0.047508,0.032426,0.096238,0.257475,0.239175,0.188058,3.332337,0.903766,0.872,0.512094,0.479844,0.462863,0.48458,0.4122,0.435083,0.43479,0.461152,0.468152,0.465248,2.330855,0.908071,0.964384,0.284056,0.298555,0.341804,0.354738,0.330042,0.377088,0.307335,0.372075,0.4482,0.34523,1.112884,0.271682,0.39069,0.111375,0.109811,0.109994,0.129323,0.101507,0.133846,0.103295,0.158817,0.26196,0.154284
-50.974664,3.812867,-0.277785,1.198044,-0.128293,0.455888,-0.01547,0.204901,0.435951,0.007366,-0.211357,-0.098953,-0.14784,2.049595,0.870013,0.794362,0.687641,0.68519,0.520146,0.580582,0.51572,0.462924,0.421899,0.463078,0.45075,0.488916,1.596066,0.853325,0.653397,0.661449,0.556295,0.459675,0.457609,0.399064,0.406226,0.28096,0.340297,0.349216,0.373861,0.658556,0.260354,0.240653,0.261224,0.236091,0.181062,0.174017,0.151993,0.121938,0.093701,0.119005,0.12697,0.145789
-59.452927,7.368695,1.49503,1.016643,1.47392,0.84777,0.745589,0.28298,0.115391,0.008484,0.057169,-0.009142,0.197826,2.530031,1.27063,0.709123,0.61466,0.520071,0.500277,0.537166,0.523508,0.427926,0.441787,0.421262,0.462008,0.442716,3.930007,1.175069,0.60521,0.805164,0.5102,0.563611,0.566947,0.478514,0.44362,0.465431,0.440378,0.532356,0.699601,1.008346,0.646552,0.386558,0.288487,0.164327,0.185679,0.2411,0.185041,0.137905,0.153913,0.158658,0.193946,0.188851
-58.325762,7.204427,2.113963,1.847752,0.828718,0.436961,-0.218699,-0.103197,-0.169267,-0.054546,-0.130735,-0.400348,-0.359415,1.593691,0.803758,0.609334,0.459788,0.481557,0.463356,0.457071,0.423646,0.434507,0.41054,0.448893,0.425109,0.414699,3.001942,1.371653,0.692371,0.421098,0.658181,0.724766,0.603126,0.712535,0.70734,0.524865,0.641701,0.84327,0.84953,0.783699,0.362588,0.230567,0.137823,0.16153,0.173438,0.181677,0.135194,0.149537,0.161281,0.176086,0.156212,0.155447
-57.863309,4.155286,-0.265218,1.343246,0.448073,0.281386,0.707665,0.080473,0.115614,-0.223024,-0.48587,-0.56262,-0.221118,2.249068,1.106241,0.874978,0.523137,0.422526,0.41403,0.398921,0.369467,0.377188,0.393793,0.404592,0.408456,0.389143,4.143998,1.431623,1.18374,0.554676,0.350331,0.374524,0.333326,0.378327,0.393467,0.470611,0.704244,0.953167,0.695795,1.3761,0.486893,0.429344,0.168619,0.099271,0.108701,0.110621,0.086088,0.112305,0.105588,0.150953,0.177725,0.158354
-50.781016,4.980988,0.094893,1.394704,-0.239218,0.056532,0.006881,-0.170441,0.120757,-0.124823,0.231955,-0.109288,0.166855,4.211999,1.884329,1.281251,1.024978,0.829194,0.626555,0.621336,0.642535,0.518925,0.557069,0.499722,0.494963,0.441633,2.453513,0.901286,0.685254,0.648768,0.409418,0.410312,0.360786,0.400472,0.248789,0.339042,0.294696,0.252706,0.239241,1.788455,0.555284,0.339168,0.351696,0.243295,0.167094,0.178942,0.190528,0.121313,0.142011,0.127222,0.119298,0.098337
-50.747237,5.058258,-1.070357,1.590785,0.565698,0.53587,0.210345,0.470669,0.252871,0.326639,0.119634,0.032062,0.307056,1.777356,0.90794,0.757762,0.709207,0.675406,0.578539,0.552503,0.471962,0.46394,0.43912,0.423727,0.407915,0.409365,2.051258,0.769962,0.831966,0.720205,0.529235,0.560612,0.452803,0.304038,0.365618,0.304313,0.313429,0.25895,0.345903,0.558665,0.308549,0.23187,0.196873,0.198986,0.167581,0.166682,0.113901,0.118584,0.128886,0.117926,0.110889,0.104716
-49.74276,3.866288,0.079456,2.589824,-0.538816,0.266017,-0.042415,-0.143787,0.324176,0.206664,-0.175607,0.47637,-0.085179,2.301245,1.054475,0.798575,0.884282,0.595518,0.548065,0.585282,0.667522,0.474149,0.521618,0.513002,0.472496,0.462522,1.648368,0.963496,0.559491,1.029558,0.590054,0.464568,0.533222,0.627641,0.310656,0.426791,0.394805,0.339037,0.351946,0.735883,0.358509,0.31823,0.391624,0.230002,0.158211,0.194077,0.224841,0.151673,0.206317,0.175879,0.153231,0.144939
-46.366116,2.72994,0.067454,0.800445,0.023593,0.65242,0.23192,0.120191,0.242543,0.427056,-0.133033,-0.09055,-0.209848,2.347033,1.132422,1.06987,0.787818,0.660912,0.584476,0.504182,0.505045,0.517137,0.520108,0.482031,0.497911,0.511066,1.609485,0.850415,0.852591,0.70642,0.43778,0.394273,0.307765,0.302925,0.299446,0.266925,0.310344,0.304459,0.320584,0.784969,0.301107,0.376173,0.234846,0.175087,0.137935,0.108205,0.11775,0.101367,0.129634,0.100163,0.111017,0.130561
-47.024686,4.468806,0.205809,2.176938,0.174299,0.260545,-0.239752,0.100321,-0.091194,-0.077904,0.02052,-0.222812,0.126319,1.738809,1.013785,0.712087,0.789919,0.583982,0.535208,0.498753,0.50047,0.470367,0.452013,0.4367,0.4269,0.418136,2.076169,0.832064,0.657417,0.785397,0.5211,0.494309,0.405424,0.400711,0.356761,0.335031,0.359179,0.312475,0.346703,0.737478,0.427009,0.305742,0.353465,0.22173,0.171944,0.131811,0.168283,0.121858,0.12127,0.103439,0.105978,0.119909
-53.147544,5.44999,0.377976,2.278219,0.092418,0.492277,-0.000698,0.178154,-0.50943,-0.071746,0.212595,-0.153494,0.397809,2.70339,1.249662,0.738222,0.762986,0.590883,0.543195,0.494343,0.446459,0.447563,0.426952,0.390873,0.402313,0.423986,3.628518,1.867354,0.886616,1.466486,0.858707,1.085503,0.492066,0.365297,0.439334,0.476272,0.410324,0.399575,0.469734,1.579642,0.596932,0.322721,0.467341,0.300871,0.234705,0.200265,0.180735,0.187815,0.164574,0.155456,0.159988,0.171212
-47.298062,1.33204,0.160899,1.708819,-0.178252,0.467334,0.000792,0.595056,-0.060684,0.19579,0.259498,0.25274,0.087377,0.775387,0.486397,0.474917,0.514254,0.466952,0.41626,0.427878,0.440506,0.418595,0.394822,0.384492,0.409106,0.370611,0.595868,0.291868,0.305056,0.623244,0.344451,0.251824,0.304463,0.250177,0.273585,0.222644,0.209427,0.239539,0.236539,0.297828,0.125281,0.115708,0.139933,0.109014,0.095182,0.094766,0.115204,0.105846,0.086809,0.074124,0.087624,0.077831
-53.883813,2.985528,0.007489,1.95167,0.637349,0.948176,0.003616,0.712946,0.311533,0.107866,0.463886,0.118278,0.188155,3.299935,1.582313,1.241766,0.914446,0.690765,0.635031,0.631212,0.566074,0.548313,0.575313,0.469644,0.466517,0.453621,3.544299,1.246281,0.876632,0.709785,0.449614,0.405416,0.588144,0.498187,0.424859,0.443309,0.2726,0.364367,0.282341,1.578344,0.505176,0.402586,0.237975,0.173399,0.160962,0.202792,0.145957,0.159858,0.16072,0.094206,0.116687,0.109289
-52.722415,5.446031,-0.190616,0.738003,-0.197389,1.155806,-0.20611,0.435973,-0.070648,0.397257,0.143498,0.039335,0.004833,2.014405,0.906045,0.752296,0.560599,0.56068,0.48854,0.515637,0.436953,0.425216,0.40657,0.412784,0.403517,0.400955,5.89674,1.104993,1.699597,0.680703,0.614715,0.384715,0.762749,0.378794,0.343917,0.372764,0.389567,0.393913,0.3788,1.447354,0.372535,0.351138,0.19793,0.177832,0.123738,0.188593,0.121971,0.106637,0.095553,0.096219,0.107958,0.124676
-47.180245,4.37285,0.518309,0.609858,0.400428,0.203322,0.324281,0.24584,0.207847,-0.117271,0.02598,-0.128113,0.214587,2.554305,1.326475,0.897982,0.766345,0.63922,0.538614,0.536702,0.500535,0.494131,0.438035,0.451675,0.420532,0.44702,1.799536,0.856586,0.785285,0.66952,0.35347,0.337787,0.427163,0.408495,0.345989,0.277503,0.299426,0.277827,0.384078,0.842362,0.402138,0.277027,0.24529,0.170354,0.127313,0.162184,0.150751,0.134925,0.101966,0.130491,0.120074,0.129498
-56.704032,3.99222,0.285101,1.913656,0.32676,0.027602,0.654546,-0.141337,0.214137,0.292471,0.05366,-0.022697,-0.013744,2.826153,1.151696,0.865193,0.763526,0.57827,0.544117,0.486636,0.513562,0.457385,0.435917,0.409594,0.388269,0.387553,4.870299,1.101298,1.030174,0.895818,0.740719,0.690037,0.474714,0.608812,0.395612,0.424561,0.331458,0.323802,0.301152,1.202406,0.417119,0.335445,0.295146,0.215162,0.166358,0.123688,0.137475,0.129214,0.115271,0.112159,0.119233,0.120492
-50.973989,1.653161,0.026649,1.289301,0.378231,0.986584,0.464157,0.561256,0.448785,0.290641,0.24964,0.259727,0.149103,3.732226,1.337658,1.451044,0.948565,0.707298,0.609829,0.5796,0.501937,0.526028,0.457513,0.449287,0.430863,0.418504,1.702244,0.701902,0.62364,0.530974,0.397634,0.281874,0.269429,0.208923,0.228946,0.161222,0.185596,0.191145,0.154947,1.311877,0.415769,0.428642,0.225015,0.218573,0.154374,0.133889,0.110376,0.127969,0.100732,0.095598,0.086509,0.088483
-54.348117,6.080128,0.077814,2.1885,-0.235258,0.735761,0.653106,-0.053078,-0.429,0.291111,0.060201,0.42889,0.159932,2.685936,1.349236,0.654861,0.526371,0.516854,0.467549,0.455872,0.407103,0.3808,0.417935,0.407365,0.366562,0.369888,4.513902,1.952988,0.789043,0.808293,0.608913,0.542033,0.459325,0.440559,0.389601,0.387966,0.359132,0.370732,0.37473,1.605311,0.577249,0.266072,0.201604,0.164068,0.155581,0.162591,0.131247,0.121875,0.13114,0.12145,0.09729,0.123803
-47.486332,2.714568,-0.93669,1.093886,0.215239,0.187987,0.182034,0.076445,0.469911,0.042306,0.179453,-0.042883,-0.079374,2.338348,1.125833,0.890237,0.822854,0.658079,0.559293,0.522069,0.532608,0.490541,0.499386,0.47839,0.454562,0.545961,1.431543,0.751723,0.600735,0.662308,0.47247,0.404248,0.35011,0.352177,0.286913,0.324199,0.322613,0.396704,0.536495,0.876925,0.420315,0.302484,0.257395,0.18697,0.13785,0.124372,0.132985,0.143469,0.138367,0.134592,0.164045,0.202174
-43.616327,5.496132,-1.096136,0.064948,0.40446,0.278499,-0.221529,-0.211694,-0.13922,0.004741,-0.101066,0.043644,0.27023,0.794126,0.583761,0.464949,0.51163,0.430856,0.41092,0.415313,0.414046,0.404144,0.415039,0.377203,0.356155,0.382533,0.959622,0.563869,0.366686,0.357376,0.342886,0.191674,0.373895,0.315273,0.202127,0.288179,0.261832,0.173298,0.275124,0.312089,0.180371,0.100818,0.109828,0.094056,0.085604,0.077991,0.088545,0.065042,0.09195,0.074598,0.059637,0.075986
-66.920523,10.024606,-0.445099,1.199765,-0.098726,-0.026208,-0.02811,0.324173,0.026066,0.047304,-0.104792,0.083107,-0.01397,1.427118,0.723921,0.598445,0.590146,0.511988,0.526887,0.455351,0.615272,0.596082,0.564091,0.581945,0.507355,0.442105,4.514259,0.915991,1.024775,0.8715,0.774943,0.886957,0.598518,0.900121,0.793325,0.698746,0.737972,0.513111,0.492776,0.572986,0.242533,0.196524,0.198142,0.164233,0.198942,0.17207,0.264498,0.278967,0.2151,0.273197,0.197263,0.175393
-53.548041,5.3538,-0.222877,1.946061,0.712445,0.243451,0.036867,0.006855,0.401567,-0.116116,-0.011852,0.15454,0.278896,1.560417,0.996506,0.761296,0.659971,0.573844,0.487548,0.468702,0.490436,0.428839,0.444015,0.391179,0.36203,0.384938,2.451576,1.24308,1.056645,0.728552,0.756027,0.547317,0.392409,0.423209,0.370422,0.376382,0.376142,0.290723,0.349978,0.611678,0.435495,0.322385,0.282044,0.24171,0.149782,0.137601,0.163855,0.12237,0.133509,0.095451,0.095766,0.100624
-58.065629,0.072433,-2.925864,-0.206093,-1.738152,-0.756189,0.801316,1.823022,1.133093,-0.166729,-0.751256,-0.122363,-0.075543,1.612159,0.816635,0.616035,0.571738,0.530571,0.630217,0.581155,0.690246,0.689894,0.73225,0.640234,0.601314,0.498754,2.540377,1.79528,1.005449,0.685627,0.757866,0.70914,1.136514,1.350592,0.854844,1.498116,0.918694,0.862029,0.420259,0.618197,0.282303,0.14994,0.135697,0.124308,0.172434,0.155665,0.216801,0.241651,0.22121,0.19996,0.214466,0.123636
-52.733113,5.977407,-1.149865,1.55332,-0.181541,0.270932,-0.290878,-0.059517,-0.072398,-0.000057,-0.06805,-0.11821,-0.076198,2.332432,1.046558,0.561749,0.530425,0.475946,0.450707,0.460413,0.512845,0.50359,0.493187,0.47831,0.466817,0.440114,3.603616,0.866582,0.818626,0.326057,0.286683,0.309935,0.248674,0.409903,0.447934,0.353441,0.367292,0.29891,0.25308,0.808188,0.333472,0.176986,0.140244,0.101334,0.093512,0.106841,0.123923,0.173959,0.16417,0.137257,0.112769,0.092723
-56.721857,5.880839,1.078227,1.604925,0.42423,0.582881,0.022036,-0.420031,0.388964,0.169821,0.022145,0.504355,0.36704,2.894391,1.055212,0.959884,0.693138,0.662211,0.626735,0.603983,0.549287,0.532273,0.508741,0.575592,0.556403,0.495943,2.657768,0.741199,0.780729,0.659085,0.522804,0.426017,0.428836,0.347159,0.385078,0.346425,0.411935,0.339632,0.330886,0.859736,0.308048,0.358925,0.238573,0.230795,0.186886,0.211602,0.164722,0.178944,0.154322,0.145896,0.167832,0.16308
-46.850544,1.829474,-2.305737,0.788835,0.679773,0.47365,0.003884,0.445002,0.503037,0.209561,-0.166977,0.061547,0.144287,6.621272,1.104464,2.673063,0.887082,0.916729,0.573929,0.735051,0.889874,0.653079,0.758286,0.183112,0.282134,0.331929,3.944851,2.323766,0.835435,0.744901,0.353528,0.39496,0.155708,0.246541,0.178503,0.178974,0.239587,0.099223,0.118723,1.892217,0.319144,0.795715,0.121207,0.123855,0.08384,0.113514,0.1233,0.079693,0.108193,0.143923,0.083076,0.068447
-48.752666,4.709362,0.145931,0.821448,-0.132156,0.529557,0.052294,0.155342,0.24426,-0.018647,0.11343,-0.171815,-0.284553,2.658132,1.277836,1.035406,0.823669,0.890887,0.64296,0.651495,0.601576,0.57005,0.559731,0.527795,0.522597,0.488943,3.115086,1.61273,0.829388,0.742327,0.602618,0.607587,0.405998,0.365398,0.33703,0.369638,0.338055,0.367292,0.338913,1.385173,0.519878,0.376728,0.253192,0.267654,0.187212,0.168092,0.173837,0.160571,0.164477,0.14079,0.136616,0.119868
-55.384881,4.55688,0.536738,1.695979,0.70169,0.533041,0.619971,0.707425,0.306669,0.242236,0.115739,0.399672,0.248223,3.737386,1.571507,0.823168,0.732504,0.665167,0.568081,0.580815,0.525512,0.48533,0.456033,0.449438,0.424983,0.390016,2.110765,1.013302,0.591944,0.405362,0.348523,0.354199,0.381553,0.31452,0.239079,0.254402,0.230023,0.24127,0.189964,1.095307,0.486788,0.273175,0.274061,0.211408,0.156782,0.160274,0.136071,0.122532,0.100455,0.109092,0.102508,0.093248
-55.134345,3.661095,0.982523,0.774115,0.599491,0.225737,-0.039529,0.219366,0.349559,0.111719,0.447314,0.376144,0.050514,5.068974,1.207043,1.18857,0.934612,0.627334,0.686946,0.5654,0.541368,0.611247,0.619032,0.833296,0.4977,0.510397,2.752399,0.711728,1.395362,0.676419,0.415215,0.521172,0.261701,0.379855,0.48816,0.49455,0.522146,0.234965,0.263101,1.019356,0.478223,0.405394,0.239941,0.164559,0.174438,0.111512,0.190728,0.186081,0.23103,0.27834,0.08706,0.128184
-50.85927,2.779085,0.56699,0.751248,0.672001,0.45962,0.356048,0.351816,0.134625,0.150169,0.068201,0.107748,-0.27604,3.022249,1.054669,0.790016,0.730981,0.563854,0.555403,0.515603,0.49741,0.490894,0.559182,0.610768,0.559405,0.445691,1.083829,0.419424,0.386395,0.290693,0.28675,0.214206,0.224494,0.217627,0.202138,0.235596,0.227306,0.204714,0.199354,0.539703,0.301075,0.191585,0.193032,0.113327,0.107968,0.101317,0.095021,0.105147,0.127013,0.13263,0.134554,0.116582
-51.997308,5.452666,1.205534,0.958795,0.266294,0.053545,0.228513,-0.263164,0.307827,0.173145,0.397844,-0.000269,0.134579,2.566779,0.967073,0.840405,0.724334,0.619531,0.504517,0.500696,0.516257,0.44743,0.442561,0.46328,0.443647,0.404508,2.554081,0.814765,0.682484,0.778924,0.635341,0.418221,0.436151,0.480152,0.340305,0.347437,0.336658,0.351692,0.287366,0.830847,0.379225,0.283104,0.294843,0.173394,0.138954,0.159735,0.147959,0.093901,0.111967,0.124126,0.124199,0.079731
-46.758071,3.111408,0.627483,0.819723,0.177895,0.17115,0.176158,-0.242233,0.143752,0.085381,0.15188,0.074698,-0.131214,1.844917,0.760906,0.599667,0.460073,0.446741,0.482922,0.499185,0.540176,0.539669,0.568548,0.506918,0.486372,0.444825,1.391957,0.772292,0.454615,0.274172,0.298126,0.405471,0.407907,0.400393,0.410424,0.38061,0.400997,0.366525,0.319743,0.551108,0.29276,0.155836,0.099603,0.109625,0.145204,0.173357,0.174747,0.19091,0.215983,0.194443,0.179969,0.125286
-56.506173,4.194683,1.916367,0.85087,0.677243,0.405573,0.539292,0.10867,0.272199,0.209351,0.265003,-0.007151,0.244864,2.462582,1.14907,0.927867,0.705279,0.638489,0.556193,0.506413,0.493333,0.474111,0.447238,0.463416,0.418447,0.450824,3.295928,1.085709,1.238627,0.818448,0.707702,0.612232,0.470846,0.375388,0.311837,0.27785,0.449722,0.381541,0.44565,1.234985,0.493722,0.393905,0.253688,0.253899,0.185078,0.158159,0.130792,0.114154,0.131749,0.114859,0.10721,0.142404
-57.042652,3.091757,1.392366,2.127185,-0.123287,0.44972,0.530233,0.296944,0.565506,-0.120713,0.167767,0.074379,0.144745,3.053034,1.195542,1.009283,0.809987,0.710517,0.688344,0.606055,0.530342,0.529214,0.515834,0.497528,0.482101,0.488203,2.455468,0.804245,0.914967,0.626146,0.548571,0.505579,0.461523,0.382363,0.431855,0.329871,0.344014,0.400301,0.375783,0.953149,0.406908,0.361775,0.279144,0.184738,0.193655,0.148525,0.138272,0.148771,0.128916,0.13448,0.138147,0.126494
-48.32741,1.251015,1.800381,2.335711,0.107933,0.709902,0.2093,0.171777,-0.069804,0.325054,-0.118044,0.141487,0.076064,0.983208,0.613907,0.471605,0.65316,0.562667,0.461198,0.451864,0.405177,0.40757,0.382023,0.377251,0.362805,0.345776,0.9263,0.578533,0.342222,0.59622,0.412556,0.359795,0.270625,0.187014,0.254622,0.178812,0.176672,0.148004,0.132119,0.280774,0.196462,0.122091,0.23685,0.176692,0.11196,0.105944,0.077636,0.077218,0.071421,0.070337,0.063068,0.070318
-49.120704,3.076557,0.294359,0.266129,-0.012803,0.028731,0.009898,-0.061273,0.023281,-0.08499,-0.023628,-0.028011,-0.179665,2.721772,1.119123,0.844416,0.747687,0.692309,0.629822,0.52023,0.537283,0.547767,0.508612,0.493227,0.50644,0.551347,1.424122,0.823649,0.754143,0.44053,0.464832,0.521363,0.350211,0.337358,0.420567,0.365313,0.370315,0.402285,0.476606,0.671133,0.35361,0.252919,0.239013,0.204356,0.176999,0.125015,0.145102,0.136346,0.115679,0.125248,0.125429,0.162221
-54.220066,5.125883,0.360814,3.114317,-0.257932,0.770558,0.275715,0.169306,-0.431723,-0.203279,-0.400084,0.084471,-0.154155,2.698754,0.894876,0.861625,0.788374,0.587164,0.538161,0.510552,0.5042,0.443501,0.484588,0.463901,0.455227,0.436132,3.172413,1.470834,1.254206,1.116126,0.702089,0.551794,0.538932,0.484555,0.417161,0.491564,0.420081,0.478627,0.569433,1.211718,0.403265,0.440234,0.381356,0.211393,0.186573,0.194017,0.150003,0.133135,0.166389,0.149061,0.158064,0.177489
-50.923333,4.351112,1.318307,1.1149,-0.496694,0.240108,0.183005,0.260959,0.21063,0.239896,-0.034149,0.06895,0.244561,3.740806,1.573302,1.021054,0.914157,0.726487,0.604264,0.589819,0.521838,0.456495,0.504387,0.473139,0.402956,0.443428,2.840809,0.976335,1.12665,0.805113,0.58667,0.398867,0.387728,0.321359,0.397885,0.495635,0.317601,0.28588,0.301356,1.343983,0.424559,0.338075,0.321099,0.209067,0.163902,0.172256,0.159781,0.104497,0.13389,0.111522,0.096034,0.141929
